start,end,hour_count
2020-11-28T07:00:00.000Z,2020-11-28T08:00:00.000Z,103
2020-11-28T08:00:00.000Z,2020-11-28T09:00:00.000Z,124
2020-11-28T09:00:00.000Z,2020-11-28T10:00:00.000Z,82
2020-11-28T10:00:00.000Z,2020-11-28T11:00:00.000Z,100
2020-11-28T11:00:00.000Z,2020-11-28T12:00:00.000Z,116
2020-11-28T12:00:00.000Z,2020-11-28T13:00:00.000Z,127
2020-11-28T13:00:00.000Z,2020-11-28T14:00:00.000Z,180
2020-11-28T14:00:00.000Z,2020-11-28T15:00:00.000Z,184
2020-11-28T15:00:00.000Z,2020-11-28T16:00:00.000Z,264
2020-11-28T16:00:00.000Z,2020-11-28T17:00:00.000Z,213
2020-11-28T17:00:00.000Z,2020-11-28T18:00:00.000Z,271
2020-11-28T18:00:00.000Z,2020-11-28T19:00:00.000Z,255
2020-11-28T19:00:00.000Z,2020-11-28T20:00:00.000Z,276
2020-11-28T20:00:00.000Z,2020-11-28T21:00:00.000Z,221
2020-11-28T21:00:00.000Z,2020-11-28T22:00:00.000Z,212
2020-11-28T22:00:00.000Z,2020-11-28T23:00:00.000Z,191
2020-11-28T23:00:00.000Z,2020-11-29T00:00:00.000Z,242
2020-11-29T00:00:00.000Z,2020-11-29T01:00:00.000Z,180
2020-11-29T01:00:00.000Z,2020-11-29T02:00:00.000Z,163
2020-11-29T02:00:00.000Z,2020-11-29T03:00:00.000Z,134
2020-11-29T03:00:00.000Z,2020-11-29T04:00:00.000Z,159
2020-11-29T04:00:00.000Z,2020-11-29T05:00:00.000Z,184
2020-11-29T05:00:00.000Z,2020-11-29T06:00:00.000Z,157
2020-11-29T06:00:00.000Z,2020-11-29T07:00:00.000Z,114
2020-11-29T07:00:00.000Z,2020-11-29T08:00:00.000Z,105
2020-11-29T08:00:00.000Z,2020-11-29T09:00:00.000Z,103
2020-11-29T09:00:00.000Z,2020-11-29T10:00:00.000Z,126
2020-11-29T10:00:00.000Z,2020-11-29T11:00:00.000Z,83
2020-11-29T11:00:00.000Z,2020-11-29T12:00:00.000Z,90
2020-11-29T12:00:00.000Z,2020-11-29T13:00:00.000Z,119
2020-11-29T13:00:00.000Z,2020-11-29T14:00:00.000Z,146
2020-11-29T14:00:00.000Z,2020-11-29T15:00:00.000Z,175
2020-11-29T15:00:00.000Z,2020-11-29T16:00:00.000Z,190
2020-11-29T16:00:00.000Z,2020-11-29T17:00:00.000Z,219
2020-11-29T17:00:00.000Z,2020-11-29T18:00:00.000Z,217
2020-11-29T18:00:00.000Z,2020-11-29T19:00:00.000Z,193
2020-11-29T19:00:00.000Z,2020-11-29T20:00:00.000Z,212
2020-11-29T20:00:00.000Z,2020-11-29T21:00:00.000Z,196
2020-11-29T21:00:00.000Z,2020-11-29T22:00:00.000Z,176
2020-11-29T22:00:00.000Z,2020-11-29T23:00:00.000Z,173
2020-11-29T23:00:00.000Z,2020-11-30T00:00:00.000Z,149
2020-09-29T00:00:00.000Z,2020-09-29T01:00:00.000Z,416
2020-09-29T01:00:00.000Z,2020-09-29T02:00:00.000Z,463
2020-09-29T02:00:00.000Z,2020-09-29T03:00:00.000Z,381
2020-09-29T03:00:00.000Z,2020-09-29T04:00:00.000Z,336
2020-09-29T04:00:00.000Z,2020-09-29T05:00:00.000Z,289
2020-09-29T05:00:00.000Z,2020-09-29T06:00:00.000Z,251
2020-09-29T06:00:00.000Z,2020-09-29T07:00:00.000Z,183
2020-09-29T07:00:00.000Z,2020-09-29T08:00:00.000Z,201
2020-09-29T08:00:00.000Z,2020-09-29T09:00:00.000Z,176
2020-09-29T09:00:00.000Z,2020-09-29T10:00:00.000Z,198
2020-09-29T10:00:00.000Z,2020-09-29T11:00:00.000Z,253
2020-09-29T11:00:00.000Z,2020-09-29T12:00:00.000Z,304
2020-09-29T12:00:00.000Z,2020-09-29T13:00:00.000Z,325
2020-09-29T13:00:00.000Z,2020-09-29T14:00:00.000Z,424
2020-09-29T14:00:00.000Z,2020-09-29T15:00:00.000Z,488
2020-09-29T15:00:00.000Z,2020-09-29T16:00:00.000Z,513
2020-09-29T16:00:00.000Z,2020-09-29T17:00:00.000Z,413
2020-09-29T17:00:00.000Z,2020-09-29T18:00:00.000Z,433
2020-09-29T18:00:00.000Z,2020-09-29T19:00:00.000Z,511
2020-09-29T19:00:00.000Z,2020-09-29T20:00:00.000Z,459
2020-09-29T20:00:00.000Z,2020-09-29T21:00:00.000Z,374
2020-09-29T21:00:00.000Z,2020-09-29T22:00:00.000Z,380
2020-09-29T22:00:00.000Z,2020-09-29T23:00:00.000Z,405
2020-09-29T23:00:00.000Z,2020-09-30T00:00:00.000Z,479
2020-09-30T00:00:00.000Z,2020-09-30T01:00:00.000Z,370
2020-09-30T01:00:00.000Z,2020-09-30T02:00:00.000Z,729
2020-09-30T02:00:00.000Z,2020-09-30T03:00:00.000Z,2385
2020-09-30T03:00:00.000Z,2020-09-30T04:00:00.000Z,1080
2020-09-30T04:00:00.000Z,2020-09-30T05:00:00.000Z,654
2020-09-30T05:00:00.000Z,2020-09-30T06:00:00.000Z,436
2020-09-30T06:00:00.000Z,2020-09-30T07:00:00.000Z,328
2020-09-30T07:00:00.000Z,2020-09-30T08:00:00.000Z,259
2020-09-30T08:00:00.000Z,2020-09-30T09:00:00.000Z,213
2020-09-30T09:00:00.000Z,2020-09-30T10:00:00.000Z,216
2020-09-30T10:00:00.000Z,2020-09-30T11:00:00.000Z,317
2020-09-30T11:00:00.000Z,2020-09-30T12:00:00.000Z,384
2020-09-30T12:00:00.000Z,2020-09-30T13:00:00.000Z,508
2020-09-30T13:00:00.000Z,2020-09-30T14:00:00.000Z,550
2020-09-30T14:00:00.000Z,2020-09-30T15:00:00.000Z,587
2020-09-30T15:00:00.000Z,2020-09-30T16:00:00.000Z,641
2020-09-30T16:00:00.000Z,2020-09-30T17:00:00.000Z,640
2020-09-30T17:00:00.000Z,2020-09-30T18:00:00.000Z,624
2020-09-30T18:00:00.000Z,2020-09-30T19:00:00.000Z,644
2020-09-30T19:00:00.000Z,2020-09-30T20:00:00.000Z,577
2020-09-30T20:00:00.000Z,2020-09-30T21:00:00.000Z,518
2020-09-30T21:00:00.000Z,2020-09-30T22:00:00.000Z,487
2020-09-30T22:00:00.000Z,2020-09-30T23:00:00.000Z,498
2020-09-30T23:00:00.000Z,2020-10-01T00:00:00.000Z,402
2020-10-01T00:00:00.000Z,2020-10-01T01:00:00.000Z,453
2020-10-01T01:00:00.000Z,2020-10-01T02:00:00.000Z,480
2020-10-01T02:00:00.000Z,2020-10-01T03:00:00.000Z,475
2020-10-01T03:00:00.000Z,2020-10-01T04:00:00.000Z,362
2020-10-01T04:00:00.000Z,2020-10-01T05:00:00.000Z,316
2020-10-01T05:00:00.000Z,2020-10-01T06:00:00.000Z,263
2020-10-01T06:00:00.000Z,2020-10-01T07:00:00.000Z,274
2020-10-01T07:00:00.000Z,2020-10-01T08:00:00.000Z,298
2020-10-01T08:00:00.000Z,2020-10-01T09:00:00.000Z,235
2020-10-01T09:00:00.000Z,2020-10-01T10:00:00.000Z,240
2020-10-01T10:00:00.000Z,2020-10-01T11:00:00.000Z,288
2020-10-01T11:00:00.000Z,2020-10-01T12:00:00.000Z,409
2020-10-01T12:00:00.000Z,2020-10-01T13:00:00.000Z,515
2020-10-01T13:00:00.000Z,2020-10-01T14:00:00.000Z,522
2020-10-01T14:00:00.000Z,2020-10-01T15:00:00.000Z,500
2020-10-01T15:00:00.000Z,2020-10-01T16:00:00.000Z,701
2020-10-01T16:00:00.000Z,2020-10-01T17:00:00.000Z,596
2020-10-01T17:00:00.000Z,2020-10-01T18:00:00.000Z,670
2020-10-01T18:00:00.000Z,2020-10-01T19:00:00.000Z,554
2020-10-01T19:00:00.000Z,2020-10-01T20:00:00.000Z,605
2020-10-01T20:00:00.000Z,2020-10-01T21:00:00.000Z,563
2020-10-01T21:00:00.000Z,2020-10-01T22:00:00.000Z,544
2020-10-01T22:00:00.000Z,2020-10-01T23:00:00.000Z,508
2020-10-01T23:00:00.000Z,2020-10-02T00:00:00.000Z,439
2020-10-02T00:00:00.000Z,2020-10-02T01:00:00.000Z,586
2020-10-02T01:00:00.000Z,2020-10-02T02:00:00.000Z,447
2020-10-02T02:00:00.000Z,2020-10-02T03:00:00.000Z,394
2020-10-02T03:00:00.000Z,2020-10-02T04:00:00.000Z,342
2020-10-02T04:00:00.000Z,2020-10-02T05:00:00.000Z,281
2020-10-02T05:00:00.000Z,2020-10-02T06:00:00.000Z,346
2020-10-02T06:00:00.000Z,2020-10-02T07:00:00.000Z,247
2020-10-02T07:00:00.000Z,2020-10-02T08:00:00.000Z,256
2020-10-02T08:00:00.000Z,2020-10-02T09:00:00.000Z,228
2020-10-02T09:00:00.000Z,2020-10-02T10:00:00.000Z,244
2020-10-02T10:00:00.000Z,2020-10-02T11:00:00.000Z,243
2020-10-02T11:00:00.000Z,2020-10-02T12:00:00.000Z,290
2020-10-02T12:00:00.000Z,2020-10-02T13:00:00.000Z,364
2020-10-02T13:00:00.000Z,2020-10-02T14:00:00.000Z,430
2020-10-02T14:00:00.000Z,2020-10-02T15:00:00.000Z,453
2020-10-02T15:00:00.000Z,2020-10-02T16:00:00.000Z,418
2020-10-02T16:00:00.000Z,2020-10-02T17:00:00.000Z,504
2020-10-02T17:00:00.000Z,2020-10-02T18:00:00.000Z,432
2020-10-02T18:00:00.000Z,2020-10-02T19:00:00.000Z,426
2020-10-02T19:00:00.000Z,2020-10-02T20:00:00.000Z,386
2020-10-02T20:00:00.000Z,2020-10-02T21:00:00.000Z,416
2020-10-02T21:00:00.000Z,2020-10-02T22:00:00.000Z,412
2020-10-02T22:00:00.000Z,2020-10-02T23:00:00.000Z,322
2020-10-02T23:00:00.000Z,2020-10-03T00:00:00.000Z,305
2020-10-03T00:00:00.000Z,2020-10-03T01:00:00.000Z,308
2020-10-03T01:00:00.000Z,2020-10-03T02:00:00.000Z,251
2020-10-03T02:00:00.000Z,2020-10-03T03:00:00.000Z,290
2020-10-03T03:00:00.000Z,2020-10-03T04:00:00.000Z,301
2020-10-03T04:00:00.000Z,2020-10-03T05:00:00.000Z,274
2020-10-03T05:00:00.000Z,2020-10-03T06:00:00.000Z,204
2020-10-03T06:00:00.000Z,2020-10-03T07:00:00.000Z,179
2020-10-03T07:00:00.000Z,2020-10-03T08:00:00.000Z,205
2020-10-03T08:00:00.000Z,2020-10-03T09:00:00.000Z,191
2020-10-03T09:00:00.000Z,2020-10-03T10:00:00.000Z,175
2020-10-03T10:00:00.000Z,2020-10-03T11:00:00.000Z,163
2020-10-03T11:00:00.000Z,2020-10-03T12:00:00.000Z,268
2020-10-03T12:00:00.000Z,2020-10-03T13:00:00.000Z,343
2020-10-03T13:00:00.000Z,2020-10-03T14:00:00.000Z,310
2020-10-03T14:00:00.000Z,2020-10-03T15:00:00.000Z,360
2020-10-03T15:00:00.000Z,2020-10-03T16:00:00.000Z,437
2020-10-03T16:00:00.000Z,2020-10-03T17:00:00.000Z,433
2020-10-03T17:00:00.000Z,2020-10-03T18:00:00.000Z,423
2020-10-03T18:00:00.000Z,2020-10-03T19:00:00.000Z,379
2020-10-03T19:00:00.000Z,2020-10-03T20:00:00.000Z,377
2020-10-03T20:00:00.000Z,2020-10-03T21:00:00.000Z,397
2020-10-03T21:00:00.000Z,2020-10-03T22:00:00.000Z,340
2020-10-03T22:00:00.000Z,2020-10-03T23:00:00.000Z,407
2020-10-03T23:00:00.000Z,2020-10-04T00:00:00.000Z,330
2020-10-04T00:00:00.000Z,2020-10-04T01:00:00.000Z,296
2020-10-04T01:00:00.000Z,2020-10-04T02:00:00.000Z,316
2020-10-04T02:00:00.000Z,2020-10-04T03:00:00.000Z,254
2020-10-04T03:00:00.000Z,2020-10-04T04:00:00.000Z,288
2020-10-04T04:00:00.000Z,2020-10-04T05:00:00.000Z,348
2020-10-04T05:00:00.000Z,2020-10-04T06:00:00.000Z,205
2020-10-04T06:00:00.000Z,2020-10-04T07:00:00.000Z,193
2020-10-04T07:00:00.000Z,2020-10-04T08:00:00.000Z,208
2020-10-04T08:00:00.000Z,2020-10-04T09:00:00.000Z,162
2020-10-04T09:00:00.000Z,2020-10-04T10:00:00.000Z,189
2020-10-04T10:00:00.000Z,2020-10-04T11:00:00.000Z,299
2020-10-04T11:00:00.000Z,2020-10-04T12:00:00.000Z,324
2020-10-04T12:00:00.000Z,2020-10-04T13:00:00.000Z,313
2020-10-04T13:00:00.000Z,2020-10-04T14:00:00.000Z,385
2020-10-04T14:00:00.000Z,2020-10-04T15:00:00.000Z,417
2020-10-04T15:00:00.000Z,2020-10-04T16:00:00.000Z,473
2020-10-04T16:00:00.000Z,2020-10-04T17:00:00.000Z,476
2020-10-04T17:00:00.000Z,2020-10-04T18:00:00.000Z,501
2020-10-04T18:00:00.000Z,2020-10-04T19:00:00.000Z,410
2020-10-04T19:00:00.000Z,2020-10-04T20:00:00.000Z,379
2020-10-04T20:00:00.000Z,2020-10-04T21:00:00.000Z,416
2020-10-04T21:00:00.000Z,2020-10-04T22:00:00.000Z,369
2020-10-04T22:00:00.000Z,2020-10-04T23:00:00.000Z,330
2020-10-04T23:00:00.000Z,2020-10-05T00:00:00.000Z,340
2020-10-05T00:00:00.000Z,2020-10-05T01:00:00.000Z,339
2020-10-05T01:00:00.000Z,2020-10-05T02:00:00.000Z,282
2020-10-05T02:00:00.000Z,2020-10-05T03:00:00.000Z,304
2020-10-05T03:00:00.000Z,2020-10-05T04:00:00.000Z,284
2020-10-05T04:00:00.000Z,2020-10-05T05:00:00.000Z,262
2020-10-05T05:00:00.000Z,2020-10-05T06:00:00.000Z,246
2020-10-05T06:00:00.000Z,2020-10-05T07:00:00.000Z,234
2020-10-05T07:00:00.000Z,2020-10-05T08:00:00.000Z,289
2020-10-05T08:00:00.000Z,2020-10-05T09:00:00.000Z,249
2020-10-05T09:00:00.000Z,2020-10-05T10:00:00.000Z,226
2020-10-05T10:00:00.000Z,2020-10-05T11:00:00.000Z,268
2020-10-05T11:00:00.000Z,2020-10-05T12:00:00.000Z,306
2020-10-05T12:00:00.000Z,2020-10-05T13:00:00.000Z,386
2020-10-05T13:00:00.000Z,2020-10-05T14:00:00.000Z,399
2020-10-05T14:00:00.000Z,2020-10-05T15:00:00.000Z,461
2020-10-05T15:00:00.000Z,2020-10-05T16:00:00.000Z,509
2020-10-05T16:00:00.000Z,2020-10-05T17:00:00.000Z,530
2020-10-05T17:00:00.000Z,2020-10-05T18:00:00.000Z,519
2020-10-05T18:00:00.000Z,2020-10-05T19:00:00.000Z,507
2020-10-05T19:00:00.000Z,2020-10-05T20:00:00.000Z,447
2020-10-05T20:00:00.000Z,2020-10-05T21:00:00.000Z,438
2020-10-05T21:00:00.000Z,2020-10-05T22:00:00.000Z,414
2020-10-05T22:00:00.000Z,2020-10-05T23:00:00.000Z,436
2020-10-05T23:00:00.000Z,2020-10-06T00:00:00.000Z,397
2020-10-06T00:00:00.000Z,2020-10-06T01:00:00.000Z,418
2020-10-06T01:00:00.000Z,2020-10-06T02:00:00.000Z,513
2020-10-06T02:00:00.000Z,2020-10-06T03:00:00.000Z,391
2020-10-06T03:00:00.000Z,2020-10-06T04:00:00.000Z,310
2020-10-06T04:00:00.000Z,2020-10-06T05:00:00.000Z,278
2020-10-06T05:00:00.000Z,2020-10-06T06:00:00.000Z,253
2020-10-06T06:00:00.000Z,2020-10-06T07:00:00.000Z,245
2020-10-06T07:00:00.000Z,2020-10-06T08:00:00.000Z,228
2020-10-06T08:00:00.000Z,2020-10-06T09:00:00.000Z,207
2020-10-06T09:00:00.000Z,2020-10-06T10:00:00.000Z,219
2020-10-06T10:00:00.000Z,2020-10-06T11:00:00.000Z,307
2020-10-06T11:00:00.000Z,2020-10-06T12:00:00.000Z,378
2020-10-06T12:00:00.000Z,2020-10-06T13:00:00.000Z,341
2020-10-06T13:00:00.000Z,2020-10-06T14:00:00.000Z,512
2020-10-06T14:00:00.000Z,2020-10-06T15:00:00.000Z,525
2020-10-06T15:00:00.000Z,2020-10-06T16:00:00.000Z,550
2020-10-06T16:00:00.000Z,2020-10-06T17:00:00.000Z,575
2020-10-06T17:00:00.000Z,2020-10-06T18:00:00.000Z,654
2020-10-06T18:00:00.000Z,2020-10-06T19:00:00.000Z,572
2020-10-06T19:00:00.000Z,2020-10-06T20:00:00.000Z,553
2020-10-06T20:00:00.000Z,2020-10-06T21:00:00.000Z,463
2020-10-06T21:00:00.000Z,2020-10-06T22:00:00.000Z,541
2020-10-06T22:00:00.000Z,2020-10-06T23:00:00.000Z,522
2020-10-06T23:00:00.000Z,2020-10-07T00:00:00.000Z,435
2020-10-07T00:00:00.000Z,2020-10-07T01:00:00.000Z,449
2020-10-07T01:00:00.000Z,2020-10-07T02:00:00.000Z,405
2020-10-07T02:00:00.000Z,2020-10-07T03:00:00.000Z,330
2020-10-07T03:00:00.000Z,2020-10-07T04:00:00.000Z,291
2020-10-07T04:00:00.000Z,2020-10-07T05:00:00.000Z,229
2020-10-07T05:00:00.000Z,2020-10-07T06:00:00.000Z,244
2020-10-07T06:00:00.000Z,2020-10-07T07:00:00.000Z,242
2020-10-07T07:00:00.000Z,2020-10-07T08:00:00.000Z,197
2020-10-07T08:00:00.000Z,2020-10-07T09:00:00.000Z,190
2020-10-07T09:00:00.000Z,2020-10-07T10:00:00.000Z,164
2020-10-07T10:00:00.000Z,2020-10-07T11:00:00.000Z,189
2020-10-07T11:00:00.000Z,2020-10-07T12:00:00.000Z,276
2020-10-07T12:00:00.000Z,2020-10-07T13:00:00.000Z,312
2020-10-07T13:00:00.000Z,2020-10-07T14:00:00.000Z,439
2020-10-07T14:00:00.000Z,2020-10-07T15:00:00.000Z,467
2020-10-07T15:00:00.000Z,2020-10-07T16:00:00.000Z,477
2020-10-07T16:00:00.000Z,2020-10-07T17:00:00.000Z,511
2020-10-07T17:00:00.000Z,2020-10-07T18:00:00.000Z,1009
2020-10-07T18:00:00.000Z,2020-10-07T19:00:00.000Z,1029
2020-10-07T19:00:00.000Z,2020-10-07T20:00:00.000Z,838
2020-10-07T20:00:00.000Z,2020-10-07T21:00:00.000Z,711
2020-10-07T21:00:00.000Z,2020-10-07T22:00:00.000Z,795
2020-10-07T22:00:00.000Z,2020-10-07T23:00:00.000Z,600
2020-10-07T23:00:00.000Z,2020-10-08T00:00:00.000Z,581
2020-10-08T00:00:00.000Z,2020-10-08T01:00:00.000Z,458
2020-10-08T01:00:00.000Z,2020-10-08T02:00:00.000Z,591
2020-10-08T02:00:00.000Z,2020-10-08T03:00:00.000Z,2370
2020-10-08T03:00:00.000Z,2020-10-08T04:00:00.000Z,567
2020-10-08T04:00:00.000Z,2020-10-08T05:00:00.000Z,380
2020-10-08T05:00:00.000Z,2020-10-08T06:00:00.000Z,277
2020-10-08T06:00:00.000Z,2020-10-08T07:00:00.000Z,281
2020-10-08T07:00:00.000Z,2020-10-08T08:00:00.000Z,261
2020-10-08T08:00:00.000Z,2020-10-08T09:00:00.000Z,217
2020-10-08T09:00:00.000Z,2020-10-08T10:00:00.000Z,253
2020-10-08T10:00:00.000Z,2020-10-08T11:00:00.000Z,284
2020-10-08T11:00:00.000Z,2020-10-08T12:00:00.000Z,319
2020-10-08T12:00:00.000Z,2020-10-08T13:00:00.000Z,363
2020-10-08T13:00:00.000Z,2020-10-08T14:00:00.000Z,556
2020-10-08T14:00:00.000Z,2020-10-08T15:00:00.000Z,473
2020-10-08T15:00:00.000Z,2020-10-08T16:00:00.000Z,481
2020-10-08T16:00:00.000Z,2020-10-08T17:00:00.000Z,540
2020-10-08T17:00:00.000Z,2020-10-08T18:00:00.000Z,560
2020-10-08T18:00:00.000Z,2020-10-08T19:00:00.000Z,548
2020-10-08T19:00:00.000Z,2020-10-08T20:00:00.000Z,501
2020-10-08T20:00:00.000Z,2020-10-08T21:00:00.000Z,482
2020-10-08T21:00:00.000Z,2020-10-08T22:00:00.000Z,484
2020-10-08T22:00:00.000Z,2020-10-08T23:00:00.000Z,408
2020-10-08T23:00:00.000Z,2020-10-09T00:00:00.000Z,398
2020-10-09T00:00:00.000Z,2020-10-09T01:00:00.000Z,401
2020-10-09T01:00:00.000Z,2020-10-09T02:00:00.000Z,380
2020-10-09T02:00:00.000Z,2020-10-09T03:00:00.000Z,351
2020-10-09T03:00:00.000Z,2020-10-09T04:00:00.000Z,353
2020-10-09T04:00:00.000Z,2020-10-09T05:00:00.000Z,269
2020-10-09T05:00:00.000Z,2020-10-09T06:00:00.000Z,227
2020-10-09T06:00:00.000Z,2020-10-09T07:00:00.000Z,207
2020-10-09T07:00:00.000Z,2020-10-09T08:00:00.000Z,228
2020-10-09T08:00:00.000Z,2020-10-09T09:00:00.000Z,254
2020-10-09T09:00:00.000Z,2020-10-09T10:00:00.000Z,271
2020-10-09T10:00:00.000Z,2020-10-09T11:00:00.000Z,359
2020-10-09T11:00:00.000Z,2020-10-09T12:00:00.000Z,469
2020-10-09T12:00:00.000Z,2020-10-09T13:00:00.000Z,521
2020-10-09T13:00:00.000Z,2020-10-09T14:00:00.000Z,577
2020-10-09T14:00:00.000Z,2020-10-09T15:00:00.000Z,509
2020-10-09T15:00:00.000Z,2020-10-09T16:00:00.000Z,622
2020-10-09T16:00:00.000Z,2020-10-09T17:00:00.000Z,575
2020-10-09T17:00:00.000Z,2020-10-09T18:00:00.000Z,576
2020-10-09T18:00:00.000Z,2020-10-09T19:00:00.000Z,634
2020-10-09T19:00:00.000Z,2020-10-09T20:00:00.000Z,559
2020-10-09T20:00:00.000Z,2020-10-09T21:00:00.000Z,558
2020-10-09T21:00:00.000Z,2020-10-09T22:00:00.000Z,494
2020-10-09T22:00:00.000Z,2020-10-09T23:00:00.000Z,447
2020-10-09T23:00:00.000Z,2020-10-10T00:00:00.000Z,422
2020-10-10T00:00:00.000Z,2020-10-10T01:00:00.000Z,403
2020-10-10T01:00:00.000Z,2020-10-10T02:00:00.000Z,359
2020-10-10T02:00:00.000Z,2020-10-10T03:00:00.000Z,321
2020-10-10T03:00:00.000Z,2020-10-10T04:00:00.000Z,286
2020-10-10T04:00:00.000Z,2020-10-10T05:00:00.000Z,262
2020-10-10T05:00:00.000Z,2020-10-10T06:00:00.000Z,228
2020-10-10T06:00:00.000Z,2020-10-10T07:00:00.000Z,199
2020-10-10T07:00:00.000Z,2020-10-10T08:00:00.000Z,214
2020-10-10T08:00:00.000Z,2020-10-10T09:00:00.000Z,225
2020-10-10T09:00:00.000Z,2020-10-10T10:00:00.000Z,203
2020-10-10T10:00:00.000Z,2020-10-10T11:00:00.000Z,272
2020-10-10T11:00:00.000Z,2020-10-10T12:00:00.000Z,258
2020-10-10T12:00:00.000Z,2020-10-10T13:00:00.000Z,325
2020-10-10T13:00:00.000Z,2020-10-10T14:00:00.000Z,367
2020-10-10T14:00:00.000Z,2020-10-10T15:00:00.000Z,432
2020-10-10T15:00:00.000Z,2020-10-10T16:00:00.000Z,462
2020-10-10T16:00:00.000Z,2020-10-10T17:00:00.000Z,480
2020-10-10T17:00:00.000Z,2020-10-10T18:00:00.000Z,499
2020-10-10T18:00:00.000Z,2020-10-10T19:00:00.000Z,630
2020-10-10T19:00:00.000Z,2020-10-10T20:00:00.000Z,450
2020-10-10T20:00:00.000Z,2020-10-10T21:00:00.000Z,498
2020-10-10T21:00:00.000Z,2020-10-10T22:00:00.000Z,467
2020-10-10T22:00:00.000Z,2020-10-10T23:00:00.000Z,389
2020-10-10T23:00:00.000Z,2020-10-11T00:00:00.000Z,360
2020-10-11T00:00:00.000Z,2020-10-11T01:00:00.000Z,404
2020-10-11T01:00:00.000Z,2020-10-11T02:00:00.000Z,285
2020-10-11T02:00:00.000Z,2020-10-11T03:00:00.000Z,282
2020-10-11T03:00:00.000Z,2020-10-11T04:00:00.000Z,228
2020-10-11T04:00:00.000Z,2020-10-11T05:00:00.000Z,208
2020-10-11T05:00:00.000Z,2020-10-11T06:00:00.000Z,201
2020-10-11T06:00:00.000Z,2020-10-11T07:00:00.000Z,247
2020-10-11T07:00:00.000Z,2020-10-11T08:00:00.000Z,264
2020-10-11T08:00:00.000Z,2020-10-11T09:00:00.000Z,228
2020-10-11T09:00:00.000Z,2020-10-11T10:00:00.000Z,303
2020-10-11T10:00:00.000Z,2020-10-11T11:00:00.000Z,247
2020-10-11T11:00:00.000Z,2020-10-11T12:00:00.000Z,357
2020-10-11T12:00:00.000Z,2020-10-11T13:00:00.000Z,308
2020-10-11T13:00:00.000Z,2020-10-11T14:00:00.000Z,352
2020-10-11T14:00:00.000Z,2020-10-11T15:00:00.000Z,448
2020-10-11T15:00:00.000Z,2020-10-11T16:00:00.000Z,458
2020-10-11T16:00:00.000Z,2020-10-11T17:00:00.000Z,372
2020-10-11T17:00:00.000Z,2020-10-11T18:00:00.000Z,433
2020-10-11T18:00:00.000Z,2020-10-11T19:00:00.000Z,453
2020-10-11T19:00:00.000Z,2020-10-11T20:00:00.000Z,510
2020-10-11T20:00:00.000Z,2020-10-11T21:00:00.000Z,418
2020-10-11T21:00:00.000Z,2020-10-11T22:00:00.000Z,360
2020-10-11T22:00:00.000Z,2020-10-11T23:00:00.000Z,391
2020-10-11T23:00:00.000Z,2020-10-12T00:00:00.000Z,292
2020-10-12T00:00:00.000Z,2020-10-12T01:00:00.000Z,311
2020-10-12T01:00:00.000Z,2020-10-12T02:00:00.000Z,333
2020-10-12T02:00:00.000Z,2020-10-12T03:00:00.000Z,524
2020-10-12T03:00:00.000Z,2020-10-12T04:00:00.000Z,307
2020-10-12T04:00:00.000Z,2020-10-12T05:00:00.000Z,280
2020-10-12T05:00:00.000Z,2020-10-12T06:00:00.000Z,246
2020-10-12T06:00:00.000Z,2020-10-12T07:00:00.000Z,221
2020-10-12T07:00:00.000Z,2020-10-12T08:00:00.000Z,180
2020-10-12T08:00:00.000Z,2020-10-12T09:00:00.000Z,159
2020-10-12T09:00:00.000Z,2020-10-12T10:00:00.000Z,193
2020-10-12T10:00:00.000Z,2020-10-12T11:00:00.000Z,182
2020-10-12T11:00:00.000Z,2020-10-12T12:00:00.000Z,281
2020-10-12T12:00:00.000Z,2020-10-12T13:00:00.000Z,331
2020-10-12T13:00:00.000Z,2020-10-12T14:00:00.000Z,412
2020-10-12T14:00:00.000Z,2020-10-12T15:00:00.000Z,437
2020-10-12T15:00:00.000Z,2020-10-12T16:00:00.000Z,504
2020-10-12T16:00:00.000Z,2020-10-12T17:00:00.000Z,458
2020-10-12T17:00:00.000Z,2020-10-12T18:00:00.000Z,403
2020-10-12T18:00:00.000Z,2020-10-12T19:00:00.000Z,441
2020-10-12T19:00:00.000Z,2020-10-12T20:00:00.000Z,500
2020-10-12T20:00:00.000Z,2020-10-12T21:00:00.000Z,388
2020-10-12T21:00:00.000Z,2020-10-12T22:00:00.000Z,386
2020-10-12T22:00:00.000Z,2020-10-12T23:00:00.000Z,396
2020-10-12T23:00:00.000Z,2020-10-13T00:00:00.000Z,420
2020-10-13T00:00:00.000Z,2020-10-13T01:00:00.000Z,430
2020-10-13T01:00:00.000Z,2020-10-13T02:00:00.000Z,317
2020-10-13T02:00:00.000Z,2020-10-13T03:00:00.000Z,326
2020-10-13T03:00:00.000Z,2020-10-13T04:00:00.000Z,351
2020-10-13T04:00:00.000Z,2020-10-13T05:00:00.000Z,282
2020-10-13T05:00:00.000Z,2020-10-13T06:00:00.000Z,197
2020-10-13T06:00:00.000Z,2020-10-13T07:00:00.000Z,184
2020-10-13T07:00:00.000Z,2020-10-13T08:00:00.000Z,201
2020-10-13T08:00:00.000Z,2020-10-13T09:00:00.000Z,182
2020-10-13T09:00:00.000Z,2020-10-13T10:00:00.000Z,175
2020-10-13T10:00:00.000Z,2020-10-13T11:00:00.000Z,263
